clip_id,voice_id,sentence_id,noise_type,snr_db,path,reference_raw,prediction_raw,reference_norm,prediction_norm,wer,cer
voice_02_s019_traffic_5db,voice_02,s019,traffic,5,data\noisy_wav\voice_02_s019_traffic_5db.wav,They walked through the park after dinner.,they walk through the park after dinner.,they walked through the park after dinner,they walk through the park after dinner,0.14285714285714285,0.04878048780487805
voice_10_s001_traffic_5db,voice_10,s001,traffic,5,data\noisy_wav\voice_10_s001_traffic_5db.wav,The package arrived before noon.,the package arrived before noon.,the package arrived before noon,the package arrived before noon,0.0,0.0
voice_01_s010_traffic_5db,voice_01,s010,traffic,5,data\noisy_wav\voice_01_s010_traffic_5db.wav,The lights flickered when the storm began.,the lights flickered when the storm began.,the lights flickered when the storm began,the lights flickered when the storm began,0.0,0.0
voice_04_s045_traffic_5db,voice_04,s045,traffic,5,data\noisy_wav\voice_04_s045_traffic_5db.wav,She closed the book and looked at the clock.,She closed the book and looked at the clock.,she closed the book and looked at the clock,she closed the book and looked at the clock,0.0,0.0
voice_09_s007_traffic_5db,voice_09,s007,traffic,5,data\noisy_wav\voice_09_s007_traffic_5db.wav,He placed the coffee mug beside the window.,He placed the coffee mug beside the window.,he placed the coffee mug beside the window,he placed the coffee mug beside the window,0.0,0.0
voice_02_s035_traffic_5db,voice_02,s035,traffic,5,data\noisy_wav\voice_02_s035_traffic_5db.wav,He checked the map before leaving the hotel.,He checked the map before leaving the hotel.,he checked the map before leaving the hotel,he checked the map before leaving the hotel,0.0,0.0
voice_08_s022_traffic_5db,voice_08,s022,traffic,5,data\noisy_wav\voice_08_s022_traffic_5db.wav,The meeting was moved to a larger room.,The meeting was moved to a larger room.,the meeting was moved to a larger room,the meeting was moved to a larger room,0.0,0.0
voice_08_s039_traffic_5db,voice_08,s039,traffic,5,data\noisy_wav\voice_08_s039_traffic_5db.wav,She left her umbrella in the back seat.,She left her umbrella in the back seat.,she left her umbrella in the back seat,she left her umbrella in the back seat,0.0,0.0
voice_10_s046_traffic_5db,voice_10,s046,traffic,5,data\noisy_wav\voice_10_s046_traffic_5db.wav,The car engine started after a few tries.,The car engine started after a few tries.,the car engine started after a few tries,the car engine started after a few tries,0.0,0.0
voice_01_s031_traffic_5db,voice_01,s031,traffic,5,data\noisy_wav\voice_01_s031_traffic_5db.wav,Please send the report before the end of the day.,Please send the report before the end of the day.,please send the report before the end of the day,please send the report before the end of the day,0.0,0.0
voice_07_s017_traffic_5db,voice_07,s017,traffic,5,data\noisy_wav\voice_07_s017_traffic_5db.wav,Please leave the receipt on the kitchen counter.,"Please, leave the receipt on the kitchen counter.",please leave the receipt on the kitchen counter,please leave the receipt on the kitchen counter,0.0,0.0
voice_09_s009_traffic_5db,voice_09,s009,traffic,5,data\noisy_wav\voice_09_s009_traffic_5db.wav,We ordered soup and bread for lunch.,We ordered soup and bread for lunch.,we ordered soup and bread for lunch,we ordered soup and bread for lunch,0.0,0.0
voice_10_s041_traffic_5db,voice_10,s041,traffic,5,data\noisy_wav\voice_10_s041_traffic_5db.wav,He turned off the alarm before going outside.,He turned off the alarm before going outside.,he turned off the alarm before going outside,he turned off the alarm before going outside,0.0,0.0
voice_10_s042_traffic_5db,voice_10,s042,traffic,5,data\noisy_wav\voice_10_s042_traffic_5db.wav,The letter was hidden inside the blue envelope.,The letter was hidden inside the blue envelope.,the letter was hidden inside the blue envelope,the letter was hidden inside the blue envelope,0.0,0.0
voice_06_s031_traffic_5db,voice_06,s031,traffic,5,data\noisy_wav\voice_06_s031_traffic_5db.wav,Please send the report before the end of the day.,Please send the report before the end of the day.,please send the report before the end of the day,please send the report before the end of the day,0.0,0.0
voice_08_s007_traffic_5db,voice_08,s007,traffic,5,data\noisy_wav\voice_08_s007_traffic_5db.wav,He placed the coffee mug beside the window.,He placed the coffee mug beside the window.,he placed the coffee mug beside the window,he placed the coffee mug beside the window,0.0,0.0
voice_02_s027_traffic_5db,voice_02,s027,traffic,5,data\noisy_wav\voice_02_s027_traffic_5db.wav,She folded the blanket and placed it on the chair.,She folded the blanket and placed it on the chair.,she folded the blanket and placed it on the chair,she folded the blanket and placed it on the chair,0.0,0.0
voice_10_s012_traffic_5db,voice_10,s012,traffic,5,data\noisy_wav\voice_10_s012_traffic_5db.wav,The students waited quietly outside the classroom.,The students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_10_s048_traffic_5db,voice_10,s048,traffic,5,data\noisy_wav\voice_10_s048_traffic_5db.wav,The glass bottle rolled under the table.,The glass bottle rolled under the table.,the glass bottle rolled under the table,the glass bottle rolled under the table,0.0,0.0
voice_05_s012_traffic_5db,voice_05,s012,traffic,5,data\noisy_wav\voice_05_s012_traffic_5db.wav,The students waited quietly outside the classroom.,the students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_03_s002_traffic_5db,voice_03,s002,traffic,5,data\noisy_wav\voice_03_s002_traffic_5db.wav,She forgot her notebook at the library.,She forgot her notebook at the library.,she forgot her notebook at the library,she forgot her notebook at the library,0.0,0.0
voice_07_s035_traffic_5db,voice_07,s035,traffic,5,data\noisy_wav\voice_07_s035_traffic_5db.wav,He checked the map before leaving the hotel.,He checked the map before leaving the hotel.,he checked the map before leaving the hotel,he checked the map before leaving the hotel,0.0,0.0
voice_08_s012_traffic_10db,voice_08,s012,traffic,10,data\noisy_wav\voice_08_s012_traffic_10db.wav,The students waited quietly outside the classroom.,The students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_02_s024_traffic_10db,voice_02,s024,traffic,10,data\noisy_wav\voice_02_s024_traffic_10db.wav,The red bicycle leaned against the brick wall.,the red bicycle leaned against the brick wall.,the red bicycle leaned against the brick wall,the red bicycle leaned against the brick wall,0.0,0.0
voice_08_s025_traffic_10db,voice_08,s025,traffic,10,data\noisy_wav\voice_08_s025_traffic_10db.wav,We heard music coming from the upstairs apartment.,We heard music coming from the upstairs apartment.,we heard music coming from the upstairs apartment,we heard music coming from the upstairs apartment,0.0,0.0
voice_04_s006_traffic_10db,voice_04,s006,traffic,10,data\noisy_wav\voice_04_s006_traffic_10db.wav,The train stopped suddenly near the station.,The train stops suddenly near the station.,the train stopped suddenly near the station,the train stops suddenly near the station,0.14285714285714285,0.06976744186046512
voice_03_s005_traffic_10db,voice_03,s005,traffic,10,data\noisy_wav\voice_03_s005_traffic_10db.wav,I heard thunder while walking across campus.,I heard thunder while walking across campus.,i heard thunder while walking across campus,i heard thunder while walking across campus,0.0,0.0
voice_08_s045_traffic_10db,voice_08,s045,traffic,10,data\noisy_wav\voice_08_s045_traffic_10db.wav,She closed the book and looked at the clock.,She closed the book and looked at the clock.,she closed the book and looked at the clock,she closed the book and looked at the clock,0.0,0.0
voice_08_s028_traffic_10db,voice_08,s028,traffic,10,data\noisy_wav\voice_08_s028_traffic_10db.wav,The bus driver waited at the corner.,the bus driver waited at the corner.,the bus driver waited at the corner,the bus driver waited at the corner,0.0,0.0
voice_03_s025_traffic_10db,voice_03,s025,traffic,10,data\noisy_wav\voice_03_s025_traffic_10db.wav,We heard music coming from the upstairs apartment.,We heard music coming from the upstairs apartment.,we heard music coming from the upstairs apartment,we heard music coming from the upstairs apartment,0.0,0.0
voice_02_s019_traffic_10db,voice_02,s019,traffic,10,data\noisy_wav\voice_02_s019_traffic_10db.wav,They walked through the park after dinner.,They walk through the park after dinner.,they walked through the park after dinner,they walk through the park after dinner,0.14285714285714285,0.04878048780487805
voice_10_s001_traffic_10db,voice_10,s001,traffic,10,data\noisy_wav\voice_10_s001_traffic_10db.wav,The package arrived before noon.,the package arrived before noon.,the package arrived before noon,the package arrived before noon,0.0,0.0
voice_01_s010_traffic_10db,voice_01,s010,traffic,10,data\noisy_wav\voice_01_s010_traffic_10db.wav,The lights flickered when the storm began.,The lights flickered when the storm began.,the lights flickered when the storm began,the lights flickered when the storm began,0.0,0.0
voice_04_s045_traffic_10db,voice_04,s045,traffic,10,data\noisy_wav\voice_04_s045_traffic_10db.wav,She closed the book and looked at the clock.,She closed the book and looked at the clock.,she closed the book and looked at the clock,she closed the book and looked at the clock,0.0,0.0
voice_09_s007_traffic_10db,voice_09,s007,traffic,10,data\noisy_wav\voice_09_s007_traffic_10db.wav,He placed the coffee mug beside the window.,He placed the coffee mug beside the window.,he placed the coffee mug beside the window,he placed the coffee mug beside the window,0.0,0.0
voice_02_s035_traffic_10db,voice_02,s035,traffic,10,data\noisy_wav\voice_02_s035_traffic_10db.wav,He checked the map before leaving the hotel.,He checked the map before leaving the hotel.,he checked the map before leaving the hotel,he checked the map before leaving the hotel,0.0,0.0
voice_08_s022_traffic_10db,voice_08,s022,traffic,10,data\noisy_wav\voice_08_s022_traffic_10db.wav,The meeting was moved to a larger room.,The meeting was moved to a larger room.,the meeting was moved to a larger room,the meeting was moved to a larger room,0.0,0.0
voice_08_s039_traffic_10db,voice_08,s039,traffic,10,data\noisy_wav\voice_08_s039_traffic_10db.wav,She left her umbrella in the back seat.,She left her umbrella in the back seat.,she left her umbrella in the back seat,she left her umbrella in the back seat,0.0,0.0
voice_10_s046_traffic_10db,voice_10,s046,traffic,10,data\noisy_wav\voice_10_s046_traffic_10db.wav,The car engine started after a few tries.,The car engine started after a few tries.,the car engine started after a few tries,the car engine started after a few tries,0.0,0.0
voice_01_s031_traffic_10db,voice_01,s031,traffic,10,data\noisy_wav\voice_01_s031_traffic_10db.wav,Please send the report before the end of the day.,Please send the report before the end of the day.,please send the report before the end of the day,please send the report before the end of the day,0.0,0.0
voice_07_s017_traffic_10db,voice_07,s017,traffic,10,data\noisy_wav\voice_07_s017_traffic_10db.wav,Please leave the receipt on the kitchen counter.,"Please, leave the receipt on the kitchen counter.",please leave the receipt on the kitchen counter,please leave the receipt on the kitchen counter,0.0,0.0
voice_09_s009_traffic_10db,voice_09,s009,traffic,10,data\noisy_wav\voice_09_s009_traffic_10db.wav,We ordered soup and bread for lunch.,We ordered soup and bread for lunch.,we ordered soup and bread for lunch,we ordered soup and bread for lunch,0.0,0.0
voice_10_s041_traffic_10db,voice_10,s041,traffic,10,data\noisy_wav\voice_10_s041_traffic_10db.wav,He turned off the alarm before going outside.,He turned off the alarm before going outside.,he turned off the alarm before going outside,he turned off the alarm before going outside,0.0,0.0
voice_10_s042_traffic_10db,voice_10,s042,traffic,10,data\noisy_wav\voice_10_s042_traffic_10db.wav,The letter was hidden inside the blue envelope.,The letter was hidden inside the blue envelope.,the letter was hidden inside the blue envelope,the letter was hidden inside the blue envelope,0.0,0.0
voice_06_s031_traffic_10db,voice_06,s031,traffic,10,data\noisy_wav\voice_06_s031_traffic_10db.wav,Please send the report before the end of the day.,please send the report before the end of the day.,please send the report before the end of the day,please send the report before the end of the day,0.0,0.0
voice_08_s007_traffic_10db,voice_08,s007,traffic,10,data\noisy_wav\voice_08_s007_traffic_10db.wav,He placed the coffee mug beside the window.,He placed the coffee mug beside the window.,he placed the coffee mug beside the window,he placed the coffee mug beside the window,0.0,0.0
voice_02_s027_traffic_10db,voice_02,s027,traffic,10,data\noisy_wav\voice_02_s027_traffic_10db.wav,She folded the blanket and placed it on the chair.,She folded the blanket and placed it on the chair.,she folded the blanket and placed it on the chair,she folded the blanket and placed it on the chair,0.0,0.0
voice_10_s012_traffic_10db,voice_10,s012,traffic,10,data\noisy_wav\voice_10_s012_traffic_10db.wav,The students waited quietly outside the classroom.,The students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_10_s048_traffic_10db,voice_10,s048,traffic,10,data\noisy_wav\voice_10_s048_traffic_10db.wav,The glass bottle rolled under the table.,The glass bottle rolled under the table.,the glass bottle rolled under the table,the glass bottle rolled under the table,0.0,0.0
voice_05_s012_traffic_10db,voice_05,s012,traffic,10,data\noisy_wav\voice_05_s012_traffic_10db.wav,The students waited quietly outside the classroom.,the students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_03_s002_traffic_10db,voice_03,s002,traffic,10,data\noisy_wav\voice_03_s002_traffic_10db.wav,She forgot her notebook at the library.,She forgot her notebook at the library.,she forgot her notebook at the library,she forgot her notebook at the library,0.0,0.0
voice_07_s035_traffic_10db,voice_07,s035,traffic,10,data\noisy_wav\voice_07_s035_traffic_10db.wav,He checked the map before leaving the hotel.,He checked the map before leaving the hotel.,he checked the map before leaving the hotel,he checked the map before leaving the hotel,0.0,0.0
voice_08_s012_traffic_20db,voice_08,s012,traffic,20,data\noisy_wav\voice_08_s012_traffic_20db.wav,The students waited quietly outside the classroom.,The students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_02_s024_traffic_20db,voice_02,s024,traffic,20,data\noisy_wav\voice_02_s024_traffic_20db.wav,The red bicycle leaned against the brick wall.,the red bicycle leaned against the brick wall.,the red bicycle leaned against the brick wall,the red bicycle leaned against the brick wall,0.0,0.0
voice_08_s025_traffic_20db,voice_08,s025,traffic,20,data\noisy_wav\voice_08_s025_traffic_20db.wav,We heard music coming from the upstairs apartment.,We heard music coming from the upstairs apartment.,we heard music coming from the upstairs apartment,we heard music coming from the upstairs apartment,0.0,0.0
voice_04_s006_traffic_20db,voice_04,s006,traffic,20,data\noisy_wav\voice_04_s006_traffic_20db.wav,The train stopped suddenly near the station.,The train stops suddenly near the station.,the train stopped suddenly near the station,the train stops suddenly near the station,0.14285714285714285,0.06976744186046512
voice_03_s005_traffic_20db,voice_03,s005,traffic,20,data\noisy_wav\voice_03_s005_traffic_20db.wav,I heard thunder while walking across campus.,I heard thunder while walking across campus.,i heard thunder while walking across campus,i heard thunder while walking across campus,0.0,0.0
voice_08_s045_traffic_20db,voice_08,s045,traffic,20,data\noisy_wav\voice_08_s045_traffic_20db.wav,She closed the book and looked at the clock.,She closed the book and looked at the clock.,she closed the book and looked at the clock,she closed the book and looked at the clock,0.0,0.0
voice_08_s028_traffic_20db,voice_08,s028,traffic,20,data\noisy_wav\voice_08_s028_traffic_20db.wav,The bus driver waited at the corner.,the bus driver waited at the corner.,the bus driver waited at the corner,the bus driver waited at the corner,0.0,0.0
voice_03_s025_traffic_20db,voice_03,s025,traffic,20,data\noisy_wav\voice_03_s025_traffic_20db.wav,We heard music coming from the upstairs apartment.,We heard music coming from the upstairs apartment.,we heard music coming from the upstairs apartment,we heard music coming from the upstairs apartment,0.0,0.0
voice_02_s019_traffic_20db,voice_02,s019,traffic,20,data\noisy_wav\voice_02_s019_traffic_20db.wav,They walked through the park after dinner.,They walk through the park after dinner.,they walked through the park after dinner,they walk through the park after dinner,0.14285714285714285,0.04878048780487805
voice_10_s001_traffic_20db,voice_10,s001,traffic,20,data\noisy_wav\voice_10_s001_traffic_20db.wav,The package arrived before noon.,The package arrived before noon.,the package arrived before noon,the package arrived before noon,0.0,0.0
voice_01_s010_traffic_20db,voice_01,s010,traffic,20,data\noisy_wav\voice_01_s010_traffic_20db.wav,The lights flickered when the storm began.,The lights flickered when the storm began.,the lights flickered when the storm began,the lights flickered when the storm began,0.0,0.0
voice_04_s045_traffic_20db,voice_04,s045,traffic,20,data\noisy_wav\voice_04_s045_traffic_20db.wav,She closed the book and looked at the clock.,She closed the book and looked at the clock.,she closed the book and looked at the clock,she closed the book and looked at the clock,0.0,0.0
voice_09_s007_traffic_20db,voice_09,s007,traffic,20,data\noisy_wav\voice_09_s007_traffic_20db.wav,He placed the coffee mug beside the window.,He placed the coffee mug beside the window.,he placed the coffee mug beside the window,he placed the coffee mug beside the window,0.0,0.0
voice_02_s035_traffic_20db,voice_02,s035,traffic,20,data\noisy_wav\voice_02_s035_traffic_20db.wav,He checked the map before leaving the hotel.,He checked the map before leaving the hotel.,he checked the map before leaving the hotel,he checked the map before leaving the hotel,0.0,0.0
voice_08_s022_traffic_20db,voice_08,s022,traffic,20,data\noisy_wav\voice_08_s022_traffic_20db.wav,The meeting was moved to a larger room.,The meeting was moved to a larger room.,the meeting was moved to a larger room,the meeting was moved to a larger room,0.0,0.0
voice_08_s039_traffic_20db,voice_08,s039,traffic,20,data\noisy_wav\voice_08_s039_traffic_20db.wav,She left her umbrella in the back seat.,She left her umbrella in the back seat.,she left her umbrella in the back seat,she left her umbrella in the back seat,0.0,0.0
voice_10_s046_traffic_20db,voice_10,s046,traffic,20,data\noisy_wav\voice_10_s046_traffic_20db.wav,The car engine started after a few tries.,The car engine started after a few tries.,the car engine started after a few tries,the car engine started after a few tries,0.0,0.0
voice_01_s031_traffic_20db,voice_01,s031,traffic,20,data\noisy_wav\voice_01_s031_traffic_20db.wav,Please send the report before the end of the day.,Please send the report before the end of the day.,please send the report before the end of the day,please send the report before the end of the day,0.0,0.0
voice_07_s017_traffic_20db,voice_07,s017,traffic,20,data\noisy_wav\voice_07_s017_traffic_20db.wav,Please leave the receipt on the kitchen counter.,"Please, leave the receipt on the kitchen counter.",please leave the receipt on the kitchen counter,please leave the receipt on the kitchen counter,0.0,0.0
voice_09_s009_traffic_20db,voice_09,s009,traffic,20,data\noisy_wav\voice_09_s009_traffic_20db.wav,We ordered soup and bread for lunch.,We ordered soup and bread for lunch.,we ordered soup and bread for lunch,we ordered soup and bread for lunch,0.0,0.0
voice_10_s041_traffic_20db,voice_10,s041,traffic,20,data\noisy_wav\voice_10_s041_traffic_20db.wav,He turned off the alarm before going outside.,He turned off the alarm before going outside.,he turned off the alarm before going outside,he turned off the alarm before going outside,0.0,0.0
voice_10_s042_traffic_20db,voice_10,s042,traffic,20,data\noisy_wav\voice_10_s042_traffic_20db.wav,The letter was hidden inside the blue envelope.,The letter was hidden inside the blue envelope.,the letter was hidden inside the blue envelope,the letter was hidden inside the blue envelope,0.0,0.0
voice_06_s031_traffic_20db,voice_06,s031,traffic,20,data\noisy_wav\voice_06_s031_traffic_20db.wav,Please send the report before the end of the day.,Please send the report before the end of the day.,please send the report before the end of the day,please send the report before the end of the day,0.0,0.0
voice_08_s007_traffic_20db,voice_08,s007,traffic,20,data\noisy_wav\voice_08_s007_traffic_20db.wav,He placed the coffee mug beside the window.,He placed the coffee mug beside the window.,he placed the coffee mug beside the window,he placed the coffee mug beside the window,0.0,0.0
voice_02_s027_traffic_20db,voice_02,s027,traffic,20,data\noisy_wav\voice_02_s027_traffic_20db.wav,She folded the blanket and placed it on the chair.,She folded the blanket and placed it on the chair.,she folded the blanket and placed it on the chair,she folded the blanket and placed it on the chair,0.0,0.0
voice_10_s012_traffic_20db,voice_10,s012,traffic,20,data\noisy_wav\voice_10_s012_traffic_20db.wav,The students waited quietly outside the classroom.,The students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_10_s048_traffic_20db,voice_10,s048,traffic,20,data\noisy_wav\voice_10_s048_traffic_20db.wav,The glass bottle rolled under the table.,The glass bottle rolled under the table.,the glass bottle rolled under the table,the glass bottle rolled under the table,0.0,0.0
voice_05_s012_traffic_20db,voice_05,s012,traffic,20,data\noisy_wav\voice_05_s012_traffic_20db.wav,The students waited quietly outside the classroom.,the students waited quietly outside the classroom.,the students waited quietly outside the classroom,the students waited quietly outside the classroom,0.0,0.0
voice_03_s002_traffic_20db,voice_03,s002,traffic,20,data\noisy_wav\voice_03_s002_traffic_20db.wav,She forgot her notebook at the library.,She forgot her notebook at the library.,she forgot her notebook at the library,she forgot her notebook at the library,0.0,0.0
voice_07_s035_traffic_20db,voice_07,s035,traffic,20,data\noisy_wav\voice_07_s035_traffic_20db.wav,He checked the map before leaving the hotel.,He checked the map before leaving the hotel.,he checked the map before leaving the hotel,he checked the map before leaving the hotel,0.0,0.0
